edition,type,subtype,winner,title,director,year,country,premiere,competition,casting,distributor,producer,screenplay,soundtrack,subtitles,audio,length,genre,Fonction Guest,IMDB,Lien IMDB,original_title,URL Poster,text_fr,text_nl,text_en
2014,short,"Belgian Short Film Competition, 10th Belgian Fantastic Film Day",,BABY SITTING STORY,Vincent Smitz,2014,BELGIUM,,Belgian Short Film Competition,"Sophie Breyer, Pauline Brisy, Vincenzo Caci",,,,,,,20',"Horror, Fantasy, Thriller",,OK,"https:,,www.imdb.com,title,tt3995180,?ref_=fn_al_tt_1",,,,,"World Premiere : Sarah and Julie go to the aunt of a friend to baby-sit. There is a
storm raging and one of them tells a scary story..."
2014,short,"Belgian Short Film Competition, 10th Belgian Fantastic Film Day",,LILITH,Maxim Stollenwerk,2013,BELGIUM,,Belgian Short Film Competition,"Pascal Maetens, Peggy Lee Cooper, Sebastien Dewaele",,,,,,,22',"Fantasy, Horror, Thriller, Romance",,OK,"https:,,www.imdb.com,title,tt3244848,?ref_=fn_tt_tt_10",,,,,"The movie takes us to the nightly backstreets of Brussels, where a young lady
wanders in search for hemoglobin to quench her thirst."
2014,short,"Belgian Short Film Competition, 10th Belgian Fantastic Film Day",,TITRE INDETERMINE,Stéphane Papet,2013,BELGIUM,,Belgian Short Film Competition,"Julie Basecqz, Serge Baudoux, Geoffrey Boissy",,,,,,,20',Surreal,,OK,"https:,,www.imdb.com,title,tt2362188,?ref_=fn_al_tt_1",,,,,"Three characters in search of a story are faced with a writer without inspiration.
They have decided not to be pushed around, but he thinks differently."
2014,short,"Belgian Short Film Competition, 10th Belgian Fantastic Film Day",,PRRREÜTE,Thierry De Coster,2013,BELGIUM,,Belgian Short Film Competition,"Steve Driesen, Stéphanie Van Vyve",,,,,,,6',"Fantasy, Comedy, Romance",,OK,"https:,,www.imdb.com,title,tt3062146,?ref_=fn_al_tt_1",,,,,"On an unknown planet far away, a courtship between two timeless
characters."
2014,short,"Belgian Short Film Competition, 10th Belgian Fantastic Film Day",,OUT OF FRAME,Monique Marnette,2013,BELGIUM,,Belgian Short Film Competition,"Daniela Bisconti, Nicole Colchat, Romain David",,,,,,,9',Fantasy ,,OK,"https:,,www.imdb.com,title,tt2919238,?ref_=fn_al_tt_3",,,,,"Every morning and every evening, Michel leaves and comes back from work
with a suitcase in his hand… One day, he’ll not return."
2014,short,"Belgian Short Film Competition, 10th Belgian Fantastic Film Day",,CLOSE-UP,"Laure Escadafals, Lora D'Addazio",2013,BELGIUM,,Belgian Short Film Competition,"Michel Hinderyckx, Mathieu Moreau, Martin Spinhayer",,,,,,,5',Animation,,OK,"https:,,www.imdb.com,title,tt8099198,?ref_=fn_tt_tt_6",,,,,"Three suspicious men are playing a game of poker in an obscure
bar. The presumptuous Larry comes to challenge them…"
2014,short,"Belgian Short Film Competition, 10th Belgian Fantastic Film Day",,INTERFERENCE,John Danvoye,2013,BELGIUM,,Belgian Short Film Competition,"Anthony Davis, Isabel Scott Plummer",,,,,,,5',"Fantasy, Drama, Comedy",,OK,"https:,,www.imdb.com,title,tt3227066,?ref_=fn_al_nm_1a",,,,,"Erin has lived her entire life alone
and cut off from the outside world. Her house is like a fortress where she
controls everything. Until one day…"
2014,short,"Belgian Short Film Competition, 10th Belgian Fantastic Film Day",,FIGURES,Miklos Keleti,2013,BELGIUM,,Belgian Short Film Competition,"Titouan Aquilina, Tristan Aquilina, Nicolas Bauduin",,,,,,,19',"Mystery, Drama",,OK,"https:,,www.imdb.com,title,tt3421414,?ref_=fn_tt_tt_3",,,,,"Hannah is 10 years and a deaf mute, but one day, she hears a sound while
walking in the park. From then on, she is convinced that the park wants to
communicate something to her !"
2014,short,"Belgian Short Film Competition, 10th Belgian Fantastic Film Day",,OCULUS by Gianni Carella,Gianni Carella,2013,BELGIUM,,Belgian Short Film Competition,"Kristien Perpête, Gemma Braeckman, Leah Thys",,,,,,,14',"Horror, Mystery",,OK,"https:,,www.imdb.com,title,tt3209680,?ref_=fn_tt_tt_2",,,,,"Mieke is being harassed by an unexplainable phenomenon. She has nightmares
and her children behave in a very strange way..."
2014,short,"Belgian Short Film Competition, 10th Belgian Fantastic Film Day",,LA CHAMBRE NOIRE,Maxime Pistorio,2013,BELGIUM,,Belgian Short Film Competition,"Mathieu Alexandre, Lisa Debauche, Patrick Descamps",,,,,,,13',"Fantasy, Comedy, Musical",,OK,"https:,,www.imdb.com,title,tt3407420,?ref_=fn_tt_tt_6",,,,,"One night in the darkroom, the young assistant of a photographer
discovers that the pictures are coming to life !"
2014,short,"Belgian Short Film Competition, 10th Belgian Fantastic Film Day",,VOISINS,Christophe Mavroudis,2014,BELGIUM,,Belgian Short Film Competition,"Guillaume Alexandre, Adonis Danieletto, Celine Delval",,,,,,,13',"Horror, Mystery, Action, Science-Fiction",,OK,"https:,,www.imdb.com,title,tt3685240,?ref_=fn_tt_tt_4",,,,,"An exiting tale, based on a text by Renato Lazzaroni : husband, wife and
neighbour… An explosive combination !"
2014,short,"Belgian Short Film Competition, 10th Belgian Fantastic Film Day",,INTUS,Gary Seghers,2013,BELGIUM,,Belgian Short Film Competition,"Margaux Colarusso, Jérémie Renier",,,,,,,13',Drama,,OK,"https:,,www.imdb.com,title,tt2848740,?ref_=fn_al_tt_1",,,,,"A man wakes up in an enclosed room. His only link with the outside, is a broken
phone !"
2014,short,"Belgian Short Film Competition, 10th Belgian Fantastic Film Day",,BOULES OF DEATH,Manuel Janssens,2013,BELGIUM,,Belgian Short Film Competition,,,,,,,,,,,,,,,,,"On the beach, Tim and his brother face a demoniac dealer who sells deadly
delicacies…"
2014,short,"Belgian Short Film Competition, 10th Belgian Fantastic Film Day",,NAÏVE,Marie Enthoven,2013,BELGIUM,,Belgian Short Film Competition,"Bénédicte Bantuelle, Maaike Neuville, Marijke Pinoy",,,,,,,11',"Thriller, Comedy",,OK,"https:,,www.imdb.com,title,tt3297132,?ref_=fn_al_tt_2",,,,,"Emma discovers that her life is a lie orchestrated by her mother. It looks as if
everyone, her lover, her friends, is being paid just to surround her."
2014,short,"Belgian Short Film Out of Competition, 10th Belgian Fantastic Film Day",,SONGS FROM THE OUTSIDE,Michael Van Ostade,2013,BELGIUM,,,"Dolores Bouckaert, Andrew James Van Ostade",,,,,,,28',,,OK,"https:,,www.imdb.com,title,tt3473524,?ref_=fn_al_tt_1",,,,,"The speakers have exploded ! … Ghosts !? … Do you believe that ! … An ode to
the Sci-Fi of the ’90ties… With blood and a fairytale like atmosphere… And also
influenced by the musical version of Jeff Wayne’s War of the Worlds…"
2014,short,"Belgian Short Film Out of Competition, 10th Belgian Fantastic Film Day",,LA COQUILLE,"Louise-Marie Colon, Siona Vidakovic",2012,BELGIUM,,,,,,,,,,13',Animation,,OK,"https:,,www.imdb.com,title,tt3335588,?ref_=fn_tt_tt_1",,,,,"One morning, Sam discovers a small shell on his back that grows day by day and
becoming ever more cumbersome, both physically and socially…"
2014,short,"Belgian Short Film Out of Competition, 10th Belgian Fantastic Film Day",,EGG,Arne Keustermans,2013,BELGIUM,,,"Herman Boets, Julian De Backer, Ronny Schuerman",,,,,,,14',"Horror, Mystery, Thriller",,OK,"https:,,www.imdb.com,title,tt2492350,?ref_=fn_tt_tt_28",,,,,"Kirsten loves to play in the woods. One day, she discovers a big egg that she
takes home and hides in the attic."
2014,short,"Belgian Short Film Out of Competition, 10th Belgian Fantastic Film Day",,STOCK EXCHANGE,Stéphane Everart,2013,BELGIUM,,,"Michel Nabokoff, Frederic Mosbeux, Bruce Ellison",,,,,,,12',"Thriller, Comedy",,OK,"https:,,www.imdb.com,title,tt3071232,?ref_=fn_al_tt_1",,,,,"Kris wants his daughter back and pays the ransom. Unfortunately, the aftersales
service of this dubious kidnapping company is a disaster"
2014,short,"Belgian Short Film Out of Competition, 10th Belgian Fantastic Film Day",,28 JOINTS LATER,Emre Olcayto,2013,BELGIUM,,,,,,,,,,,,,",",,,,,,"2 friends spend an evening smoking 28 joints. The morning after, they wake up
in the midst of the zombie apocalypse."
2014,short,"Belgian Short Film Out of Competition, 10th Belgian Fantastic Film Day",,LE PROGRAMME X.65E.S,Thierry Uyttenhoven,2013,BELGIUM,,,"Brigitte Louveaux, Bernard Yerlès, Michel Nabokoff",,,,,,,10',Drama,,OK,"https:,,www.imdb.com,title,tt2977214,?ref_=fn_al_tt_1",,,,,"65 years old Mrs Vanrusselt receives a visit from the transition officer of the
government. Together, they complete the form of program X.65E.S. Then she
realizes that she’s living the last minutes of her life !"
2014,short,"Belgian Short Film Out of Competition, 10th Belgian Fantastic Film Day",,LES VOILES DU PARTAGE,"Pierre Mousquet, Jérôme Cauwe",2013,BELGIUM,,,,,,,,,,7',,,OK,"https:,,www.imdb.com,title,tt3044326,?ref_=fn_al_tt_1",,,,,"I fled the big cities for the wastelands, where chaos rhymes with freedom.
I thirst for liberty !"
2014,movie ,Opening,,THE QUIET ONES,John Pogue,2014,"USA , UK",WORLD,,"Jared Harris, Sam Claflin, Olivia Cooke",,,,,,,98',"Horror, Thriller, Mystery",,OK,"https:,,www.imdb.com,title,tt2235779,?ref_=fn_al_tt_1",,,,,"England, the seventies. Professor Coupland, an unorthodox
but charismatic college professor, recruits
some of his students with an open mind to participate in a
unique experiment: the creation of a poltergeist. Crucial for the
success of the undertaking is Jane Harper, a seriously mentally
disturbed girl who will serve as the catalyst. Coupland hires
cameraman Brian McNeill to film the events. It goes without
saying that the experiment will seriously go off the rails. Those
who want to destroy the barriers between the living and the
dead will have to pay a heavy price.
The supernatural thriller The Quiet Ones, the feature film debut
by scriptwriter John Pogue (US Marshalls, Ghost Ship), drew
its inspiration from a true event that transpired in the 70ties
when a poltergeist went on a rampage. The film was shot in a
very creepy and atmospheric mansion in England, the perfect
setting for the first horror film by the revamped Hammer Film
Studios. Starring Jared Harris (Lincoln, Sherlock Holmes: A Game
of Shadows) as professor Coupland, newcomer Olivia Cooke as
Jane and Sam Claflin (Snow White & The Huntsman) as the man
who has to capture it all on film."
2014,movie ,Opening,,SPACE PIRATE : CAPTAIN HARLOCK,Shinji Aramaki,2013,JAPAN,BELGIAN,,"Yû Aoi, Jessica Boone, Ayano Fukuda",,,,,,,115',"Animation, Science-Fiction, Adventure",,OK,"https:,,www.imdb.com,title,tt2668134,?ref_=fn_al_tt_6",,,,,"When overpopulation made the Earth uninhabitable,
mankind decided to seek for a new home among the
stars. They searched in vain and had to return to their old planet,
only finding their way barred by the Gaia Coalition, an alien
alliance that closed off the Earth from its former inhabitants.
But one man resisted; the mysterious space pirate Captain Harlock.
This merciless but honorable revolutionary can count on
his battle cruiser Arcadia, the support of fierce warrior Kei and
the council of the alien Mimay to conquer the Earth. Ezra, the
military leader of the Alliance, orders his brother Logan to kill
Harlock. He infiltrates the crew of the Arcadia, ready to make
an end to the pirate’s life. But Logan becomes impressed by
Harlock’s crusade and turns his back on Gaia. The web of lies
spun around our planet starts to unravel. An epic battle will
decide the fate of humanity.
Finally we’ll be able to see the famous anime classic by Leiji
Matsumoto (Galaxy Express 999, Space Battleship Yamato) on
the big screen. Director Shinji Aramaki (Appleseed) had a budget
of 30 million dollars to bring this epic space opera to live in all
its glory. Not only the old, nostalgic for the series that colored
their youth, will enjoy this. Their kids will also be impressed
by this impressive piece of sci-fi animation that benefits from
such a sense of detail that even James Cameron would approve."
2014,movie ,Closing,,POLICE STORY 2013,Sheng Ding,2013,"HONG KONG , CHINA",EUROPEAN,,"Jackie Chan, Ye Liu, Tian Jing",,,,,,,110',"Action, Crime, Drama, Thriller",,OK,"https:,,www.imdb.com,title,tt2599716,?ref_=fn_al_tt_1",,,,,"Inside an enormous bar on a busy street, all the patrons
are being held hostage. Among them are policeman
Zhong Wen and his daughter Miao Miao, and several
strangers who seem to have met before. The kidnapper is the
bar owner Wu Jiang. His only demand is the release of a longterm
prisoner. What motive is worth this risk? The prisoner is
brought to the scene of the crime, but the police now face an
even greater crisis, as a cold case is re-opened. Cold is the mind
of the policeman, decisively using his wits to resolve the crisis;
his mission is to find the truth. Cold is the blood of the criminal,
calmly carrying out his evil plan for his revenge. Cold are the
hearts of uncaring people, reacquainted only to pay the ultimate
price for their selfishness; their lives. Cold are the facts that
prove to the rebellious Miao Miao through her extreme ordeal
the love between a father and a daughter.
This grim and intense reboot of the successful Police Story
franchise was directed by Sheng Ding (who already worked
with Jackie Chan in Little Big Soldier). You could describe it as
a mix between Die Hard and an Agatha Christie mystery, in
which action legend Jackie Chan not only gets the chance to
stunt but also to deliver one of the finest performances of his
impressive career."
