edition,type,subtype,winner,title,director,year,country,premiere,competition,casting,distributor,producer,screenplay,soundtrack,subtitles,audio,length,genre,Fonction Guest,IMDB,Lien IMDB,original_title,URL Poster,text_fr,text_nl,text_en
1999,short,European short film competition,,1001 NIGHTS,Mike Smith,,,,European short film competition,,,,,,,,23',"Animation, Romance",,,"https:,,www.imdb.com,title,tt0193688,?ref_=fn_al_tt_5",,,,,"The first ever “filmharmonic” event, where passion, music and film collide."
1999,short,European short film competition,,HELL FOR LEATHER,Dominik Scherrer,1998,"Switzerland, UK, Italy",,European short film competition,,,,,,,,28',"Comedy, Musical ",,,"https:,,www.imdb.com,title,tt0194004,?ref_=fn_al_tt_1",,,,,"When Satan wanders the Earth, dressed like a biker, we end up in an underground opera on wheels where the cops look like Hell’s Angels.  "
1999,short,European short film competition,,2 + 1 ERREUR HUMAINE,Christian Boisliveau,1998,France,,European short film competition,"Florent GUYOT, Sophie MICHARD",,,,,,,18',,,,"https:,,www.imdb.com,title,tt0303587,?ref_=fn_al_tt_1",,,,,"The fourth millennium after Jysmal Whong. A probe has discovered new inhabitable planets in the Praxia galaxy. A group of colonists gathers to mount the expedition Columbus 250.  
"
1999,short,European short film competition,,SHE WILL BE MINE,Michel Marechal,1998,Belgium,,European short film competition,"Joke DE VYNCK, Johan HELDENBERGH, Greta VAN LANGENDONCK, Kris CUPPENS, Mark VERSTRAETE, Wim STEVENS, Fania SOREL, Peter SEYNAEVE, Christophe STIENLET",,,,,,,16', Comedy,,,"https:,,www.imdb.com,title,tt0444425,?ref_=fn_al_tt_1",,,,,"Goody-two-shoes Billy works in a supermarket and is in love with beautiful Donna of the cash register. The haughty girl simply ignores poor Billy. He turns to God, but the Almighty doesn’t want to turn the klutz into a Casanova. On the contrary, he gives him the impossible task of conquering Donna’s heart in four days, or else... "
1999,short,European short film competition,,DO YOU REALLY WANNA KNOW?,"Faemino, Judrao, Blanco",1998,Spain,,European short film competition,"Faemino, Sacris, Jurdao, Luis Alegre, Susana Egea, Manuel Tallafé",,,,,,,6',,,,"https:,,www.imdb.com,title,tt0235107,?ref_=fn_al_tt_1",¿QUIERES QUE TE LO CUENTE?,,,,"At last under one roof for a few minutes of spectacular and hilarious neo-realism ! The Holy Virgin Mary, a beautiful shoe, Hitler, a giant egg from outer space, Jesus Christ, a killer with a boomerang sabre and Ra, the Egyptian God of the Sun. "
1999,short,European short film competition,,MON ANGE,Jacques-Hervé Fichet,1997,France,,European short film competition,"Emilie OHANA, Christelle REBOUL, Bruno MAGNE, M. et Mme LETELLIER du GROS-THEIL",,,,,,,7', Fantasy,,,"https:,,www.imdb.com,title,tt0401660,?ref_=nm_ov_bio_lk2",,,,,
1999,short,European short film competition,,EYE FOR AN EYE,Emil Stang Lund,1998,Norway,,European short film competition,"Bjorn SUNDQUIST, Eugenius ALL-AT-ONCE",,,,,,,8',,,,"https:,,www.imdb.com,title,tt0207778,?ref_=nm_flmg_dr_3",TANN FOR TANN,,,,"This film is an ironic comment on the appointment, by the current Christian-Democratic government of Norway, of a commission for human rights. Kristina knows how to defend herself from her enemies, because her dead husband has left her instructions. Watch out for the widow !"
1999,short,European short film competition,,DERAPAGES,Pascal Adant,1998,Belgium,,European short film competition,,,,,,,,5',,,,"https:,,www.imdb.com,title,tt0303942,?ref_=nm_knf_t1",,,,,When the cones laugh... or the danger of being a traffic cone when egoistic speeding drivers think that the road belongs to them. 
1999,short,European short film competition,,MAAZ,Christian Volckman,1998,France,,European short film competition,"Christian VOLCKMAN, Marie-Sophie WILSON-CAR",,,,,,,8',"Animation, Mystery ",,,"https:,,www.imdb.com,title,tt0383485,?ref_=fn_al_tt_1",,,,,"When is Maaz going, in this immense and deserted city ? "
1999,short,European short film competition,,TUGO TUGO,"Alex Alexiou, Yannis Veslemes, Vagelis Mylonas, Napoleon StratoGiannakis",1998,Greece,,European short film competition,"Miltos ANARGYROU, Constantinos ANTALOPOULOS, Spyros MARKOPOULOS",,,,,,,14',Fantasy ,,,"https:,,www.imdb.com,title,tt1453449,?ref_=fn_al_tt_1",,,,,"Think negative: “Far away, on a tropical and magic isle...”. "
