edition,type,subtype,winner,title,director,year,country,premiere,competition,casting,distributor,producer,screenplay,soundtrack,subtitles,audio,length,genre,Fonction Guest,IMDB,Lien IMDB,original_title,URL Poster,text_fr,text_nl,text_en
2007,short,"Belgian Short Film Competition, 3rd Belgian Fantastic Film Day",,BARBARA BROADCAST,"Jean-Julien Collette, Olivier Tollet",2006,Belgium,,Belgian Short Film Competition,"Olivier Massart, Thierry
Lefevre",,,,,,,15',"Comedy, Fantasy",,,"https:,,www.imdb.com,title,tt0816426,?ref_=fn_al_tt_1",,,,,"Two friends tell each other stories in a room where they
don’t seem to be able to get out."
2007,short,"Belgian Short Film Competition, 3rd Belgian Fantastic Film Day",,MEDELIJDEN,Tom Geens,2005,Belgium,,Belgian Short Film Competition,"Hilde Heijnen, Paul Kenens",,,,,,,20',Drama,,,"https:,,www.imdb.com,title,tt0494974,?ref_=fn_al_tt_1",,,,,"A woman feels sorry for a poor, old man. One day she
decides to follow him…"
2007,short,"Belgian Short Film Competition, 3rd Belgian Fantastic Film Day",,CHLOE,Patrice Bauduinet,2006,Belgium,,Belgian Short Film Competition,"Marie Du Bled, Naïs
Bastide, Jean-Marie Buchet,
Patrice Bauduinet",,,,,,,9',,,,,,,,,A tender encounter in a mortuary.
2007,short,"Belgian Short Film Competition, 3rd Belgian Fantastic Film Day",,ZONDVLOED,Peter Ghesquière,2006,Belgium,,Belgian Short Film Competition,"Jan Decleir, Sofie Decleir",,,,,,,14',,,,"https:,,www.imdb.com,title,tt0821552,?ref_=fn_al_tt_2",,,,,"An old man is held in the attic by his daughter. To stop him
from going out, she makes him believe that it’s raining all
the time."
2007,short,"Belgian Short Film Competition, 3rd Belgian Fantastic Film Day",,JAKOB,David Leclercq,2006,Belgium,,Belgian Short Film Competition,"Myriem Akheddiou,
Martin Enuset",,,,,,,13',,,,,,,,,"Little Jacob really loves his mum, but her lover starts to
become an obstacle."
2007,short,"Belgian Short Film Competition, 3rd Belgian Fantastic Film Day",,ANGE,Nikolas List,2006,Belgium,,Belgian Short Film Competition,"Maria Abecasis de Almeida,
Sébastien Schmit, Maurice Sevenant,
Eva Seker, Alessandra Léo",,,,,,,16',,,,"https:,,www.imdb.com,title,tt1121928,?ref_=nm_knf_t1",,,,,"Octave, who repairs puppets for a living, develops an
obsession for carnivale attraction Ange, a girl without a
spinal cord, who’s held up by a metal construction."
2007,short,"Belgian Short Film Competition, 3rd Belgian Fantastic Film Day",,SIRENE DE LUNE,"Psyché Piras, Sophie Collay",2006,Belgium,,Belgian Short Film Competition,"Psyché Piras, Benoît Verhaert,
Elie Lison, Daniela Bisconti, Kelsie
De Smedt, Sonia Pastecchia",,,,,,,15',,,,"https:,,www.imdb.com,title,tt1212012,?ref_=fn_al_tt_1",,,,,"At the night of the full moon, a handicapped young woman
turns into a graceful lady."
2007,short,"Belgian Short Film Competition, 3rd Belgian Fantastic Film Day",,MUR,Benjamin d'Aoust,2006,Belgium,,Belgian Short Film Competition,Archibald d’Aoust,,,,,,,10',,,,"https:,,www.imdb.com,title,tt1152273,?ref_=nm_knf_t2",,,,,"A boy is bouncing a ball against a wall. The sounds of the
ball are being echoed in a strange way by the wall."
2007,short,"Belgian Short Film Competition, 3rd Belgian Fantastic Film Day",,LOS HERVIDEROS,Jan De Coster,2006,Belgium,,Belgian Short Film Competition,"German Jauregui Allue,
Wim Vandekeybus, Thi-Mai
Nguyen",,,,,,,17',Drama,,,"https:,,www.imdb.com,title,tt0483642,?ref_=fn_al_tt_1",,,,,"A audiovisual fable, set in an existential universe of desert
landscapes, in which a tree serves as a metaphor for human
conflict."
2007,movie ,Opening ,,SUNSHINE,Danny Boyle,2006,UK,International,,"Cillian Murphy, Michelle Yeoh, Chris Evans, Rose Byrne, Troy
Garity, Mark Strong, Cliff Curtis, Hiroyuki Sanada, Benedict Wong",,,,,,,100',"Thriller, Science-Fiction",,,"https:,,www.imdb.com,title,tt0448134,?ref_=fn_al_tt_1",,,,,"Halfway through the 21st century, the Sun starts to die and mankind is dying with
it. The spaceship Icarus is launched to revive the star, but the mission fails and
ship and crew perish without a trace. Seven years later, humanity’s last hope leaves
Earth. The Icarus II carries a crew of eight men and women. They have a nuclear device
onboard which will breathe new life into the heart of the Sun. But deep into their voyage,
out of radio contact with Earth, their mission is starting to unravel. They receive a
distress call which is identified as coming from the Icarus I. Soon the crew are not only
fighting for their lives, but also for their sanity.
Sunshine once again pairs director Danny Boyle with screenwriter Alex Garland and
Producer Andrew MacDonald, the team behind our opening film of 2002, 28 Days Later.
Prepare yourself for a riveting sci-fi experience that combines thematic depth with
nerve-racking tension and astounding imagery. The cast is led by Rose Byrne ( Troy ),
Cliff Curtis ( Whale Rider ), Chris Evans ( Fantastic Four ), Troy Garity ( After The Sunset ),
Cillian Murphy ( 28 Days Later, The Wind That Shakes The Barley ), Hiroyuki Sanada ( The
Last Samurai ), Benedict Wong ( Dirty Pretty Things ) and Michelle Yeoh ( Crouching Tiger,
Hidden Dragon, Tomorrow Never Dies )."
2007,movie ,Closing ,,DISTURBIA,D. J. Caruso,2007,USA,International,,"Shia LaBeouf, Carrie-Anne Moss, David Morse, Sarah
Roemer, Cathy Immordino, Jose Pablo Cantillo, Matt Craven,
Amanda Walsh, Aaron Yoo, Elyse Mirto, Kurt David Anderson,
Dominic Daniel",,,,,,,100',"Drama, Crime, Mystery",,,"https:,,www.imdb.com,title,tt0486822,?ref_=fn_al_tt_1",,,,,"After his father’s death in a car accident, Kale Brecht becomes sullen, withdrawn,
and troubled. When he punches his Spanish teacher in class, Kale is placed under
house arrest. His mother, Julie, works night and day to support herself and her son, only
to be met with indifference and lethargy. The walls of his house begin to close in on Kale.
He becomes a voyeur as his interests turn outside the windows of his suburban home
towards those of his neighbours, one of which Kale begins to suspect is a serial killer.
But, are his suspicions merely the product of cabin fever and his overactive imagination?
Disturbia pays homage to Alfred Hitchcock, taking from Rear Window and Psycho as well
as using a few of the Grandmaster’s trademarks, getting you caught up in the action and
intrigue in no time. The suspense is sometimes unbearable, delivering a healthy dose
of good, old fashioned tension and trepidation. David Morse ( The Indian Runner, Twelve
Monkeys, The Green Mile ) is a wonderful villain to counter Shia LaBeouf’s ( I, Robot,
Constantine ) clueless hero. Carry-Anne Moss ( The Matrix trilogy, Memento ) juggles
work and family as Julie. If you’re looking for a good, solid thriller, Disturbia is highly
recommended."
2007,movie ,Evil Childs,,THE BUTCHER BOY,Neil Jordan,1997,Ireland,,,,,,,,,,109',"Drama, Comedy",,,"https:,,www.imdb.com,title,tt0118804,?ref_=nm_flmg_prd_11",,,,,"A boy’s childhood in Ireland with a depressed mum, an alcoholic dad and a vivid imagination. This is a brutally honest exploration of a disturbed mind that is both horrific and darkly comic."
2007,movie ,Evil Childs,,THE REFLECTING SKIN,Philip Ridley,1990,"UK,USA",,,,,,,,,,95',"Drama, Horror, Thriller",,,"https:,,www.imdb.com,title,tt0100469,?ref_=fn_al_tt_1",,,,,"A young boy tries to cope with rural life in the 50ties. His fantasies become a way to interpret events. After his father tells him vampire stories, he becomes convinced that the widow up the road is a vampire."
2007,movie ,Evil Childs,,DON'T DELIVER US FROM EVIL by Joël Séria,Joël Séria,1970,France,,,,,,,,,,102',"Drama, Horror",,,"https:,,www.imdb.com,title,tt0066040,?ref_=fn_al_tt_1",MAIS NOUS NE DELIVREZ PAS DU MAL,,,,"Choosing between Jesus and Satan is pretty easy. Spurred on by prohibited texts, over the course of a summer, the forbidden games of two rebellious convent schoolgirls escalate from the relatively innocent to animal killing, fire-raising and murder."
2007,movie ,Evil Childs,,"UNMAN, WITTERING, AND ZIGO",John McKenzie,1971,UK,,,,,,,,,,102',"Drama, Action, Thriller",,,"https:,,www.imdb.com,title,tt0067907,?ref_=fn_al_tt_1",,,,,A newly arrived schoolteacher is informed by his pupils that they killed his predecessor – and that he’ll suffer the same fate if he doesn’t dole out the right kind of marks. This forgotten gem is a compelling piece of British psychological horror.
2007,movie ,Grindhouse Double Bill,,MANIAC by William Lustig,William Lustig,1980,USA,,,,,,,,,,87',"Drama, Crime, Horror",,,"https:,,www.imdb.com,title,tt0081114,?ref_=nm_flmg_dr_10",,,,,"Joe Spinell strangles and slaughters, murders and kills. The ugliest and most malicious maniac comes to town. The evening will be hosted by director William Lustig in person."
2007,movie ,Grindhouse Double Bill,,I SPIT ON YOUR GRAVE by Meir Zarchi,Meir Zarchi,1979,USA,,,,,,,,,,100',"Horror, Thriller",,,"https:,,www.imdb.com,title,tt0077713,?ref_=fn_al_tt_2",,,,,"A young woman is violently raped by a bunch of filthy rednecks. Her revenge, however, will be much more atrocious. An extreme and rare exploitation feature."
2007,movie ,Vegetable Night,,MATANGO,Ishirô Honda,1963,Japan,,,,,,,,,,89',"Science-Fiction, Mystery, Horror",,,"https:,,www.imdb.com,title,tt0057295,?ref_=fn_al_tt_1",,,,,"Imagine a Japanese “Lost” 40 years in advance. Ishiro
Honda (Godzilla) gives us his best film. A marvellously
looking and enthralling adventure in Toho Scope! You’ll
swear you’ll never eat mushrooms again..."
2007,movie ,Vegetable Night,,RETURN OF THE KILLER TOMATOES,John De Bello,1988,USA,,,,,,,,,,98',"Science-Fiction, Comedy, Horror",,,"https:,,www.imdb.com,title,tt0095989,?ref_=fn_al_tt_2",,,,,"George Clooney and his roommate are fighting crazy old Prof
Gangreen and his killer tomatoes. A gorgeous blond, who’s in
fact a transformed tomato, will give them a hard time..."
2007,movie ,Hommage Sogo Ishii,,PANIC IN HIGH SCHOOL,Sogo Ishii,1976,Japan,,,,,,,,,,17',"Drama, Mystery",,,"https:,,www.imdb.com,title,tt0077816,?ref_=fn_al_tt_1",KOKO DAI PANIKKU,,,,"A high school student rallies his classmates into rebelling
violently when the administration refuses to take responsibility
for the suicide of one of the students."
2007,movie ,Hommage Sogo Ishii,,CRAZY THUNDER ROAD,Sogo Ishii,1980,Japan,,,,,,,,,,90',Action,,,"https:,,www.imdb.com,title,tt0081019,?ref_=fn_al_tt_1",KURUIZAKI SANDA RODO,,,,"Irreverent, manic, anarchic and energetic, this rawedged
biker flick is pure punk. Reminiscent of Mad Max,
it shares the same dazzling technical proficiency and
razor-sharp editing with Sam Raimi’s The Evil Dead."
2007,movie ,Hommage Sogo Ishii,,SHUFFLE,Sogo Ishii,1981,Japan,,,,,,,,,,38',"Science-Fiction, Action, Comedy",,,"https:,,www.imdb.com,title,tt0083073,?ref_=fn_al_tt_3",,,,,"A gangster is on the run from the police who want him for the
murder of a woman. They rush through the entire film, while
their thoughts and memories become gradually “shuffled”."
2007,movie ,Hommage Sogo Ishii,,ASIA STRIKES BACK: 2005 REMIX LIVE VERSION,Sogo Ishii,1983,Japan,,,,,,,,,,31',,,,"https:,,www.imdb.com,title,tt0085145,?ref_=nm_flmg_dr_22",AJIA NO GYAKUSHU,,,,"A revolt breaks out in an isolated facility, where soldiers
with psychic powers are trained.
The original film from 1983 is now digitally remastered,
with a completely new and blasting sound design."
2007,movie ,Hommage Sogo Ishii,,ELECTRIC DRAGON 80.000 VOLTS,Sogo Ishii,2000,Japan,,,,,,,,,,55',"Science-Fiction, Action, Comedy",,,"https:,,www.imdb.com,title,tt0276935,?ref_=fn_al_tt_1",,,,,"A return to the anarchy of his early work, this hyper kinetic
descent into electro-charged punk madness, set to
an eardrum-shattering industrial punk/noise soundtrack,
is a wild and overwhelming experience."
2007,movie ,Fantastikids,,MUG TRAVEL,Aaron Lim,2006,South Korea,,,,,,,,,,75',"Animation, Adventure, Comedy",,Enfants Admis,"https:,,www.imdb.com,title,tt2317744,?ref_=fn_al_tt_1",BACKKOM-EUI MUG-JAN YEO-HAENG,,,,"Bebe, a shy and timid 5 year-old, doesn’t make friends easily. During the Christmas
season, when everybody’s in a festive mood. He wanders in the streets alone and
meets Mr. Hum, who’s collecting for charity in front of a café. The old man has been
watching Bebe. Feeling sympathetic, he gives him a strange pendant. The little jewel will
take Bebe on a magical and unforgettable journey. In a magical, flying mug, Bebe travels
from the North pole to the desert, where he experiences incredible adventures and
makes some very strange friends.
Mug Travel is a wonderful animated adventure for the little ones and their parents.
You’ll be enthralled by the loveable characters of baby Bebe and her friends, penguin
Konkongee and polar bear Bekom, the eccentric humour and the original animation.
Director Aaron Lim grabs our attention through fast editing, closely sewn plot lines and
exotic backgrounds, larded with great sound effects and music. Mug Travel is perfect for
everyone’s who’s young of heart and mind."
2007,movie ,Fantastikids,,MUSHISHI,Katsuhiro Otomo,2006,"Japan,USA",,,"Joe Odagiri, Nao Omori, Yu Aoi, Reisen Lee, Makiko
Esumi, Lily, Makiko Kuno, Reia Moriyama, Hideyuki Inada",,,,,,,131',"Drama, Fantasy",,Enfants Admis,"https:,,www.imdb.com,title,tt0862946,?ref_=fn_al_tt_2",,,,,"Populating the world on the eve of the twentieth century, menaced by a scienceobsessed
era and trying to ensure their survival, the Mushi cast their malevolent
spell on humans and nature alike. Supernaturally connected to the basic essence of
life and death, they are capable of inhabiting the body and soul’s deepest recesses and
can only be detected by a Mushi master. The precociously white-haired Ginko has lost
his youth and one eye studying the Mushi. Like a travelling doctor, he visits far away
places to undo their deeds and to cure their victims. Meanwhile, in a secluded mansion,
beautiful Tanyu records the history of the creatures. But one day, the ink she uses to
write her tales permeates her blood vessels and all the characters disappear from her
precious scrolls. She has been infected by the Mushi and the time has come for Ginko to
save her life and to restore the lost archives of a fading world.
Mushishi is the latest cinematic wonder from Katsuhiro Otomo. This is the second venture
into live-action filmmaking and is based on the acclaimed manga by Yuki Urushibara. The
film is shot in beautiful remote locations and transports the audience to a world sealed within
isolated valleys and crowned by inaccessible mountains, a space that is both physically and
psychologically enchanted. The Mushi, the creatures at the centre of the story, are rendered
onscreen with so disturbing a presence that they seem to penetrate each of the viewer’s
five senses with their disquieting aura. An ode to the wonders and magic of nature, Mushishi
resonates with eerie mystery. It is an ancient myth for modern eyes."
2007,movie ,Fantastikids,,SHREK,"Andrew Adamson, Vicky Jenson",2001,USA,,,,,,,,,,,"Animation, Adventure, Comedy",,Enfants Admis,"https:,,www.imdb.com,title,tt0126029,?ref_=nv_sr_srsg_0",,,,,
2007,movie ,4th Japanimation Day,,PALE COCOON,Yasuhiro Yoshiura,2005,Japan,,,,,,,,,,25',"Animation, Drama",,,"https:,,www.imdb.com,title,tt1506448,mediaviewer,rm2088815104?ref_=tt_ov_i",PEIRU KOKUN,,,,"In 2700, mankind has found shelter underneath the
earth’s surface. Uma is doing archive research for
Section 092, an administrative apparatus entrusted
with tracking down and stocking all reminiscences
of life on the earth’s surface. Year after year the
department gets more sloppy in handling its affairs,
until no one cares about the past anymore and the
officers leave one by one. One day, Uma comes
across a badly damaged archive. In it, he recognizes
a woman who talks about greenery, the sea, oblivion
and a mysterious blue egg…
An OAV full of poetry and nostalgia. Well designed
characters, a carefully crafted production that smartly
combines 2D and 3D, and a screenplay which is
perfectly adapted to the specific format. Pale Cocoon
is a beautiful series by Studio Rikka."
2007,movie ,4th Japanimation Day,,GUN SWORD,Goro Taniguchi,2005,Japan,,,,,,,,,,25',"Science-Fiction, Action, Animation",,,"https:,,www.imdb.com,title,tt0991047,?ref_=fn_al_tt_2",,,,,"Van, a flegmatic gun hero, wanders from town to town
in search of the man who murdered his wife on their
wedding day. Vengeance is the only goal that drives
him. He makes friends with Wendi Garrett, a young girl
who’s searching for her brother…
Steampunk western by
Goro Taniguchi (s-CRY-ed,
Planetes, Infinite Ryvius), in
which the main character
was inspired by Clint
Eastwood in the Leone
films. In spite of this amoral
antihero, the series remains
very accessible, with the
violence not too graphic
and thoroughly toned
down by a"
2007,movie ,4th Japanimation Day,,REQUIEM FROM THE DARKNESS,Natsuhiko Kyogoku,,Japan,,,,,,,,,,50',"Animation, Horror, Mystery",,,"https:,,www.imdb.com,title,tt1290729,?ref_=fn_al_tt_1",KYÔGOKU NATSUHIKO KÔSETSU HYAKUMONOGATARI,,,,"At the end of the Edo era, young writer Momosuke
Yamaoka crosses the country in the hope of finding
an editor for his masterpiece: the 100 stories. After
a stormy night he crosses paths with a bunch of
swindlers gifted with supernatural powers. They also
ramble across the country to appease the souls of
wandering phantoms…. A series for adults, cynical,
bleak and often sexy. With
a screenplay written by
the biggest names in
the fantasy genre -
Yoshinobu Fujioka
(Tomie), Hiroshi
Takahashi (Ring)
and Sadayaku
Murai (Steamboy,
Millenium Actress) – and
produced by the studio
who was responsible for
Cobra. A definite rupture
with traditional Japanese
animation."
2007,movie ,4th Japanimation Day,,LA FILLE DES ENFERS,Jigoku Shoujo,,Japan,,,,,,,,,,25',"Animation, Drama, Fantasy",,,"https:,,www.imdb.com,title,tt0962740,?ref_=fn_al_tt_1",JIGOKU SHOUJO,,,,"According to an urban
legend, there is a
mysterious website that
punishes its visitors. Is it
merely a myth? The girl
from hell will fill in the
contract after confirmation
of your request, on the
condition that you are
prepared to pay a price.
And the only question you
should ask yourself is this:
do you prefer Hell above
Earth, where you’ll sell your soul to the devil??
Fascinating series of an overwhelming beauty, which
gradually immerses you in pure horror. Jigoku Shoujo
is the image of the girl that grants all requests :
apparently innocent, she’ll only reveal her dark side
after you’ve fallen under her influence."
2007,movie ,4th Japanimation Day,,THE GIRL WHO LEAPT THROUGH TIME,Mamoru Hosoda,2006,Japan,,,"Riisa Naka, Takuya Ishida, Mitsutaka Itakura, Ayami
Kakiuchi, Mitsuki Tanimura",,,,,,,98',"Animation, Adventure, Comedy",,,"https:,,www.imdb.com,title,tt0808506,?ref_=fn_al_tt_1",TOKI O KAKERU SHOJO,,,,"Young Makoto isn’t your average junior high student. A scatterbrain who’s always late
for everything, she prefers playing baseball with boy buddies Chiaki and Kousuke
to hanging out with the giggling girls watching from the sidelines. One day, when
she’s investigating strange noises in the schools science lab, she’s whisked away on a
surreal Alice in Wonderland trip and arrives back in the present with the power to jump
backward in time. Makoto quickly becomes hooked to darting in and out the events of
the day, re-configuring things to her liking, even though her powers can only be activated
by running and tumbling at a furious pace, no matter who or what‘s in the way. But her
time-jumping antics are starting to fracture her friendship with Kousuke and Chiaki and it
will take many temporal leaps to set things straight.
The Girl Who Leapt Through Time is a true little anime gem. With character designs
by Yoshiyuki Sarasota ( Neon Genesis Evangelion ) and animation by the Madhouse
production company ( Millennium Actress, Vampire Hunter D, The Animatrix ), this is a joy
to look at, with lively and interesting backgrounds, lush colours and detailed animation.
Director Mamoru Hosada effectively conveys a true sense of emotion in the important
events and scenes, making sure that his film has more impact than any overblown epic
about giant robots or evil sorcerers."
2007,movie ,Masters of Horror II,,FAMILY,John Landis,2006,USA,,,"George Wendt, Meredith Monroe, Matt Keeslar, John B. Scott,
Hailey Guiel, Kerry Sandomirsky, Nancy Whyte",,,,,,,55',Horror,,,,,,,,"The Fullers, a young married couple, move to a new town
and discover that their neighbour, Harold Thompson, is not
what he seems. He putters away at his hobbies; however, his
passion is anything but innocent. The Fullers will soon know
what evil lurks in the depths of suburban basements.
John Landis gleefully combines gore and humour with George
Wendt (Space Truckers, King of the Ants) as the neighbourfrom-
hell Harold Thompson."
2007,movie ,Masters of Horror II,,PELTS,Dario Argento,2006,USA,,,"Meatloaf, John Saxon, Ellen Ewusie, Link Baker, Brenda
McDonald, Michal Suchanek, Emilio Salituro",,,,,,,56',Horror,,,"https:,,www.imdb.com,title,tt0779496,?ref_=fn_al_tt_1",,,,,"Fur trader Jake Feldman knows that you can’t make a coat
without breaking a few animal’s necks. In his pursuit
to make the perfect fur coat to win over a woman, Feldman
steals supernatural raccoon pelts that violently turn against
those that covet them.
The skin trade gets a whole new twist in Dario Argento’s Giallostyle
adaptation of a short story by F. Paul Wilson, with Meatloaf
as Jake Feldman."
2007,movie ,Masters of Horror II,,PRO-LIFE,John Carpenter,2006,USA,,,"Ron Perlman, Caitlin Wachs, Emmanuelle Vaugier, Mark
Feuerstein, Biski Gugushe, Jeremy Jones, Lisa Bunting",,,,,,,55',Horror,,,"https:,,www.imdb.com,title,tt0785532,?ref_=fn_al_tt_2",,,,,"A near-accident on an isolated mountain road lands young
Angelique in a nearby women’s health clinic. As her
fervently anti-abortion father Dwayne and his well-armed
three sons attempt to “liberate” Angelique, she discovers that
the only thing more dangerous than her would-be-saviours is
the demonic seed growing within her.
John Carpenter gives his horrifying take on a woman’s right to
choose, starring Ron Pearlman (Hellboy), Caitlin Wachs (Thirsteen
Days) and Emmanuelle Vaugier (Saw II)."
