edition,type,subtype,winner,title,director,year,country,premiere,competition,casting,distributor,producer,screenplay,soundtrack,subtitles,audio,length,genre,Fonction Guest,IMDB,Lien IMDB,original_title,URL Poster,text_fr,text_nl,text_en
1996,short,European short film competition,,MEJOR NO HABLES,Pedro Paz,1994,Spain,,European short film competition,"Rossy de Palma, Santiago Lajusticia, Isabel Ruiz de la Prada
",,,,,,,14',,,,"https:,,www.imdb.com,title,tt0198742,?ref_=fn_al_tt_1",,,,,
1996,short,European short film competition,,MORCEAU DE CHOIX,Pascal Hologne,1995,Belgium,,European short film competition,"Sandrine Laroche, Michel Ratinckx, Bella Wajnberg",,,,,,,14',,,,"https:,,www.imdb.com,title,tt0848376,?ref_=fn_al_tt_1",,,,,
1996,short,European short film competition,,NO FILM,Pacal Rocteur,1995,Belgium,,European short film competition,"Raymond Pradel, Patrick Ridremont, Pascal Rocteur
",,,,,,,,,,,"https:,,www.imdb.com,title,tt0285792,?ref_=fn_al_tt_1",,,,,
1996,short,European short film competition,,OMELETTE A LA FLAMANDE,Hans Herbots,1995,Belgium,,European short film competition,"Hubert Damen,Dimitri Leue, Jenny Tanghe",,,,,,,18',,,,"https:,,www.imdb.com,title,tt0289367,?ref_=fn_al_tt_1",,,,,
1996,short,European short film competition,,PRELUDE TO EDEN,Michel Gagne,1995,UK,,European short film competition,,,,,,,,3',"Animation, Fantasy ",,,"https:,,www.imdb.com,title,tt0791257,?ref_=fn_al_tt_1",,,,,
1996,short,European short film competition,,EVILIO VUELVE (EL PURIFICADOR),Santiago Segura,1995,Spain,,European short film competition,"Santiago Segura, Dolores González, Bill Holden",,,,,,,12',Comedy ,,,"https:,,www.imdb.com,title,tt0109756,?ref_=fn_al_tt_1",,,,,
1996,short,European short film competition,,SNIPER,Pol Cruchten,1994,Luxembourg,,European short film competition,"Marc Olinger, Serge Wolf, Johannes Christof von Heinsburg",,,,,,,,,,,"https:,,www.imdb.com,title,tt0177237,?ref_=nm_flmg_dr_10",,,,,
1996,short,European short film competition,,SNUFF MOVIE,Olivier Van Hoofstadt,1995,Belgium,,European short film competition,"Marion Cotillard, Marc Duret, Renaud Rutten",,,,,,,13',,,,"https:,,www.imdb.com,title,tt0393792,?ref_=fn_al_tt_2",,,,,
1996,short,European short film competition,,LA SOUCOUPE,Sébastien Sort,1995,France,,European short film competition,"Raymond Forestier, Gilette Barbier, Arsène Jiroyan",,,,,,,13',,,,"https:,,www.imdb.com,title,tt0320505,?ref_=fn_al_tt_1",,,,,
1996,short,European short film competition,,SPEED BROTHERS,Jean-Louis Mourey,1995,France,,European short film competition,,,,,,,,,,,,,,,,,
1996,short,European short film competition,,SURPRISE!,Veit Helmer,1995,Germany,,European short film competition,"Max Tidof, Yutah Lorenz,Timothy Klein",,,,,,,6',"Drama, Thriller",,,"https:,,www.imdb.com,title,tt0114583,?ref_=fn_al_tt_1",,,,,
1996,short,European short film competition,,THE WRONG TRIP,Dennis Gansel,1996,Germany,,European short film competition,"Peter Bongartz, Reinhold Behling, Jan Fromm",,,,,,,8',Drama,,,"https:,,www.imdb.com,title,tt0201340,?ref_=nm_flmg_wr_10",,,,,
1996,short,,,THE BELLRINGER,Brenda Sherwood,1993,Canada,,,,,,,,,,,,,,,,,,,
1996,short,,,CHIMES AT TEN,Zoran Racovic,1994,Australia,,,,,,,,,,,,,,,,,,,
1996,short,,,CITY BOMBER,Till Schauder,1995,Germany,,,,,,,,,,22',,,,"https:,,www.imdb.com,title,tt0246497,?ref_=fn_al_tt_1",,,,,
1996,short,,,DRIVE BABY DRIVE,Paul Rachman,1995,USA,,,"Richmond Arquette, Jason Cairns, Cynthia Ettinger",,,,,,,13',Thriller,,,"https:,,www.imdb.com,title,tt0166173,?ref_=fn_al_tt_1",,,,,
1996,short,,,FRANZ KAFKA'S IT'S A WONDERFUL LIFE,Peter Capaldi,1993,UK,,,"Richard E. Grant, Crispin Letts, Ken Stott",,,,,,,23',"Biography, Comedy ",,,"https:,,www.imdb.com,title,tt0106961,?ref_=fn_al_tt_1",,,,,
1996,short,,,HINEKARO GOES ON A PICNIC AND BLOWS UP ANOTHER OBELISK,Christine Parker,1994,New Zealand,,,"Rima Te Wiata, Rena Owen, Minette Meder",,,,,,,,Fantasy,,,"https:,,www.imdb.com,title,tt0490976,?ref_=fn_al_tt_1",,,,,
1996,short,,,THE ISLE OF VOICES,David Cairns,1994,USA,,,,,,,,,,,,,,,,,,,
1996,short,,,J'AI ECHOUE,Philippe Donzelot,1996,France,,,"Philippe Blancher, Rufus, Marina Tomé",,,,,,,22',,,,"https:,,www.imdb.com,title,tt0237347,?ref_=fn_al_tt_1",,,,,
1996,short,,,KURO-NOIR,Yujiri Sato,1995,Japan,,,,,,,,,,,,,,,,,,,
1996,short,,,MAIL BONDING,Robert Miller,1995,USA,,,"Craig Anton, Beth Richmond, Jamison Jones",,,,,,,,,,,"https:,,www.imdb.com,title,tt0212324,?ref_=fn_al_tt_1",,,,,
1996,short,,,PIEGE A RATS,Izabel Roy Grondin,1995,Canada,,,,,,,,,,,,,,,,,,,
1996,short,,,THE PRODIGAL SON,Chris W. Mitchell,1995,Netherlands,,,"William Sutton, Roy Ward, Rodney Beddal",,,,,,,29',"Horror, Thriller",,,"https:,,www.imdb.com,title,tt0114190,?ref_=nm_knf_t1",,,,,
1996,short,,,RUBEN IS NOT WELL,Izabel Roy Grondin,1996,Canada,,,,,,,,,,,,,,,,,,,
1996,short,,,THE WEEPING DOE,Tony Olsen,1995,New Zealand,,,,,,,,,,,,,,,,,,,
1996,movie ,Opening ,,TWELVE MONKEYS,Terry Gilliam,1995,USA,,,"Bruce Willis, Madeleine Stowe, Brad Pitt",,,,,,,129',"Mystery, Science-Fiction, Thriller",,,"https:,,www.imdb.com,title,tt0114746,?ref_=fn_al_tt_1",,,,,
1996,movie ,Closing ,,EYE FOR AN EYE,John Schlesinger,1996,USA,,,"Sally Field, Kiefer Sutherland, Ed Harris",,,,,,,101',"Crime, Drama, Thriller ",,,"https:,,www.imdb.com,title,tt0116260,?ref_=fn_al_tt_3",,,,,
1996,movie ,International Competition,,ANGELA,Rebecca Miller,1995,USA,,International Competition,"Miranda Rhyne, Charlotte Eve Blythe, Anna Thomson",,,,,,,99',Drama ,,,"https:,,www.imdb.com,title,tt0112364,?ref_=fn_al_tt_3",,,,,
1996,movie ,International Competition,,AUGUST IN THE WATER,Sogo Ishii,1995,Japan,,International Competition,"Rena Komine, Shinsuke Aoki, Reiko Matsuo",,,,,,,117',"Drama, Science-Fiction",,,"https:,,www.imdb.com,title,tt0113834,?ref_=fn_al_tt_1",MIZU NO NAKA NO HACHIGATSU,,,,
1996,movie ,"International Competition, European Méliès Competition",,BODY SWITCH,Jorn Faurschou,1995,Denmark,,"International Competition, European Méliès Competition","Ulf Pilgaard, Morten Schaffalitzky, Kenn Godske",,,,,,,88',"Drama, Romance, Science-Fiction",,,"https:,,www.imdb.com,title,tt0113030,?ref_=fn_al_tt_1",FARLIGT VENSKAB,,,,
1996,movie ,"International Competition, European Méliès Competition",,THE DAY OF THE BEAST,Alex de la Iglesia,1995,Spain,,"International Competition, European Méliès Competition","Álex Angulo, Armando De Razza, Santiago Segura",,,,,,,103',"Action, Comedy, Crime ",,,"https:,,www.imdb.com,title,tt0112922,?ref_=fn_al_tt_1",EL DÍA DE LA BESTIA,,,,
1996,movie ,"International Competition, European Méliès Competition",,HAUNTED,Lewis Gilbert,1995,UK,,"International Competition, European Méliès Competition","Aidan Quinn, Kate Beckinsale, Anthony Andrews
",,,,,,,108'," Drama, Horror",,,"https:,,www.imdb.com,title,tt0113269,?ref_=nm_flmg_dr_2",,,,,
1996,movie ,"International Competition, European Méliès Competition",,A HOUSE ON THE OUTSKIRTS,Pedro Costa,1995,Spain,,"International Competition, European Méliès Competition","Juan Echanove, Emma Suárez, Tania Henche",,,,,,,107',"Drama, Thriller ",,,"https:,,www.imdb.com,title,tt0112640,?ref_=fn_al_tt_3",UNA CASA EN LAS AFUERAS,,,,
1996,movie ,"International Competition, European Méliès Competition",,THE PASSION OF DARKLY NOON,Philip Ridley,1995,"UK, Belgium, Germany",,"International Competition, European Méliès Competition","Brendan Fraser, Ashley Judd, Viggo Mortensen
",,,,,,,95',"Drama, Mystery, Thriller ",,,"https:,,www.imdb.com,title,tt0114099,?ref_=fn_al_tt_1",,,,,
1996,movie ,International Competition,,SERPENT'S LAIR,Jeffrey Reiner,1995,USA,European,International Competition,"Jeff Fahey, Lisa Barbuscia, Heather Medway",,,,,,,90',"Horror, Thriller ",,,"https:,,www.imdb.com,title,tt0114394,?ref_=fn_al_tt_1",,,,,
1996,movie ,International Competition,,STRANGE DAYS,Kathryn Bigelow,1995,USA,,International Competition,"Ralph Fiennes, Angela Bassett, Juliette Lewis, Tom Sizemore, Michael Wincott, Vincent D'Onofrio, William Fichtner",,,,,,,145',"Action, Crime, Drama",,,"https:,,www.imdb.com,title,tt0114558,?ref_=fn_al_tt_1",,,,,
1996,movie ,International Competition,,TOKYO FIST,Shin'ya Tsukamoto,1995,Japan,,International Competition,"Kaori Fujii, Shin'ya Tsukamoto, Kôji Tsukamoto",,,,,,,87',"Action, Drama, Thriller",,,"https:,,www.imdb.com,title,tt0114690,?ref_=fn_al_tt_1",,,,,
1996,movie ,European Méliès Competition,,CRYING FREEMAN,Christophe Gans,1995,"USA , France, Japan",,European Méliès Competition,"Julie Condra, Kevan Ohtsji, Mark Dacascos",,,,,,,102',"Action, Crime, Thriller",,,"https:,,www.imdb.com,title,tt0112750,?ref_=fn_al_tt_1",,,,,
1996,movie ,European Méliès Competition,,ENCOUNTERS,Murray Fahey,1993,Australia,,European Méliès Competition,"Kate Raison, Martin Sacks, Martin Vaughan",,,,,,,90',"Drama, Horror, Thriller",,,"https:,,www.imdb.com,title,tt0106814,?ref_=nm_knf_t1",,,,,
1996,movie ,European Méliès Competition,,LAWNMOWER MAN 2: JOBE'S WAR,Farhad Mann,1996,USA,,European Méliès Competition,"Patrick Bergin, Matt Frewer, Austin O'Brien",,,,,,,93',"Action, Science-Fiction, Thriller ",,,"https:,,www.imdb.com,title,tt0116839,?ref_=fn_al_tt_1",,,,,
1996,movie ,European Méliès Competition,,MO',Yves-Noël François,1996,France,World,European Méliès Competition,"Jean-Marc Barr, Gunilla Karlzen, Jean Yanne",,,,,,,82',"Comedy, Crime",,,"https:,,www.imdb.com,title,tt0117068,?ref_=fn_al_tt_1",,,,,
1996,movie ,European Méliès Competition,,NOBODY WILL SPEAK OF US WHEN WE'RE DEAD,Agustin Diaz Yanes,1995,Spain,,European Méliès Competition,"Victoria Abril, Pilar Bardem, Federico Luppi",,,,,,,104',"Crime, Drama, Thriller ",,,"https:,,www.imdb.com,title,tt0113918,?ref_=fn_al_tt_1",NADIE HABLARÁ DE NOSOTRAS CUANDO HAYAMOS MUERTO,,,,
1996,movie ,European Méliès Competition,,OVER MY DEAD BODY,Rainer Matsutani,1995,Germany,,European Méliès Competition,"Christoph M. Ohrt, Katja Riemann, Ulrike Folkerts",,,,,,,104',"Comedy, Fantasy, Romance ",,,"https:,,www.imdb.com,title,tt0114019,?ref_=nm_flmg_dr_23",NUR ÜBER MEINE LEICHE,,,,
1996,movie ,European Méliès Competition,,THE POET'S PRINCESS,Niki List,1995,Austria,,European Méliès Competition,"Hans Werner Meyer, Gudrun Tielsch, Gerhard Haase-Hindenberg",,,,,,,90',,,,"https:,,www.imdb.com,title,tt0111086,?ref_=fn_al_tt_7",DER SCHATTEN DES SCHREIBERS,,,,
1996,movie ,European Méliès Competition,,THE YOUNG POISONER'S HANDBOOK,Benjamin Ross,1995,"UK, Germany, France",,European Méliès Competition,"Hugh O'Conor, Antony Sher, Tobias Arnold",,,,,,,99',"Crime, Drama ",,,"https:,,www.imdb.com,title,tt0115033,?ref_=fn_al_tt_1",,,,,
1996,movie ,,,COPYCAT,Jon Amiel,1995,,,,"Sigourney Weaver, Holly Hunter, Dermot Mulroney",,,,,,,123',"Drama, Mystery, Thriller",,,"https:,,www.imdb.com,title,tt0112722,?ref_=fn_al_tt_1",,,,,
1996,movie ,,,THE FINAL CUT,Roger Christian,1995,USA,European,,"Sam Elliott, Charles Martin Smith, Kelly Benson",,,,,,,96',"Action, Drama, Thriller",,,"https:,,www.imdb.com,title,tt0113063,?ref_=nm_flmg_dr_13",,,,,
1996,movie ,,,FINAL HOUR,Martin Schmidt,1995,Denmark,European,,"Lene Laub Oksen, Mette Bratlann, Tomas Villum Jensen",,,,,,,83',"Horror, Thriller",,,"https:,,www.imdb.com,title,tt0114443,?ref_=fn_al_tt_1",SIDSTE TIME,,,,
1996,movie ,,,FINDING INTEREST,"Samer Daboul, Trevor Sands",1995,USA,,,"Timothy Patrick Quill, Matthias Hues, Frank Adonis",,,,,,,92',"Action, Drama, Thriller ",,,"https:,,www.imdb.com,title,tt0109802,?ref_=fn_al_tt_1",,,,,
1996,movie ,,,GET SHORTY,Barry Sonnenfeld,1995,USA,,,"Gene Hackman, Rene Russo, Danny DeVito, John Travolta, James Gandolfini",,,,,,,105',"Comedy, Crime, Thriller",,,"https:,,www.imdb.com,title,tt0113161,?ref_=fn_al_tt_2",,,,,
1996,movie ,,,GONIN,Takashi Ishii,1995,Japan,,,"Kôichi Satô, Masahiro Motoki, Jinpachi Nezu",,,,,,,109',"Action, Drama, Crime ",,,"https:,,www.imdb.com,title,tt0113194,?ref_=fn_al_tt_1",,,,,
1996,movie ,,,HOLLOW POINT,Sidney J. Furie,1996,Canada,European,,"Thomas Ian Griffith, Tia Carrere, John Lithgow",,,,,,,102',"Action, Comedy, Crime",,,"https:,,www.imdb.com,title,tt0113313,?ref_=fn_al_tt_2",,,,,
1996,movie ,,,NICK OF TIME,John Badham,1995,USA,European,,"Johnny Depp, Christopher Walken, Courtney Chase",,,,,,,90'," Action, Crime, Drama",,,"https:,,www.imdb.com,title,tt0113972,?ref_=fn_al_tt_1",,,,,
1996,movie ,,,SACRED CARGO,Aleksandr Buravskiy,1995,Russia,World,,"Chris Penn, J.T. Walsh, Anna Karin",,,,,,,93',Thriller ,,,"https:,,www.imdb.com,title,tt0114321,?ref_=fn_al_tt_1",,,,,
1996,movie ,,,RABID DOGS,Mario Bava,1974,,,,"Lea Lander, George Eastman, Riccardo Cucciolla",,,,,,,96',"Crime, Drama, Thriller ",,,"https:,,www.imdb.com,title,tt0071275,?ref_=fn_al_tt_1",,,,,
1996,movie ,,,SUDDEN DEATH,Peter Hyams,1995,,,,"Jean-Claude Van Damme, Powers Boothe, Raymond J. Barry",,,,,,,111',"Action, Crime, Thriller",,,"https:,,www.imdb.com,title,tt0114576,?ref_=fn_al_tt_1",,,,,
1996,movie ,"The Night, 14th Fantastic Night",,CASTLE FREAK,Stuart Gordon,1995,"USA, Italy",,,"Jeffrey Combs, Barbara Crampton, Jonathan Fuller",,,,,,,90',"Drama, Horror, Mystery",,,"https:,,www.imdb.com,title,tt0112643,?ref_=fn_al_tt_1",,,,,
1996,movie ,"The Night, 14th Fantastic Night",,EVIL ED,Anders Jacobsson,1995,Sweden,,,"Michael Kallaanvaara, Olof Rhodin, Hans Wilhelmsson",,,,,,,93',"Comedy, Horror",,,"https:,,www.imdb.com,title,tt0116247,?ref_=fn_al_tt_1",,,,,
1996,movie ,"The Night, 14th Fantastic Night",,LEPRECHAUN 3,Brian Trenchard-Smith,1995,USA,,,"Warwick Davis, John Gatins, Lee Armstrong",,,,,,,90',"Comedy, Fantasy, Horror ",,,"https:,,www.imdb.com,title,tt0113636,?ref_=fn_al_tt_1",,,,,
1996,movie ,"The Night, 14th Fantastic Night",,THE MADDENING,Danny Huston,1995,USA,,,"Burt Reynolds, Angie Dickinson, Mia Sara",,,,,,,95',Thriller ,,,"https:,,www.imdb.com,title,tt0113732,?ref_=fn_al_tt_1",,,,,
1996,movie ,,,DEAD FUNNY,John Feldman,1994,"UK, USA",,,"Elizabeth Peña, Andrew McCarthy, Paige Turco",,,,,,,96',Drama,,,"https:,,www.imdb.com,title,tt0109566,?ref_=nm_flmg_dr_4",,,,,
1996,movie ,,,DR. JEKYLL & MS. HYDE,David F. Price,1995,USA,,,"Sean Young, Tim Daly, Lysette Anthony",,,,,,,100',"Comedy, Romance, Science-Fiction",,,"https:,,www.imdb.com,title,tt0112895,?ref_=fn_al_tt_2",,,,,
1996,movie ,,,FANTOME AVEC CHAUFFEUR,Gérard Oury,1996,France,World,,"Philippe Noiret, Gérard Jugnot, Jean-Luc Bideau",,,,,,,78',"Adventure, Comedy, Fantasy ",,,"https:,,www.imdb.com,title,tt0116280,?ref_=fn_al_tt_1",,,,,
1996,movie ,,,GAMERA: THE GUARDIAN OF THE UNIVERSE,Shûsuke Kaneko,1995,Japan,European,,"Tsuyoshi Ihara, Akira Onodera, Shinobu Nakayama",,,,,,,96',"Action, Adventure, Drama ",,,"https:,,www.imdb.com,title,tt0113142,?ref_=fn_al_tt_1",GAMERA DAIKAIJÛ KUCHU KESSEN,,,,
1996,movie ,,,GHOST IN THE SHELL,Mamoru Oshii,1995,Japan,,,"Atsuko Tanaka, Iemasa Kayumi, Akio Ôtsuka",,,,,,,83',"Animation, Action, Crime ",,,"https:,,www.imdb.com,title,tt0113568,?ref_=fn_al_tt_2",KÔKAKU KIDÔTAI,,,,
1996,movie ,,,A KID IN KING ARTHUR'S COURT,Michael Gottlieb,1995,USA,,,"Thomas Ian Nicholas, Joss Ackland, Art Malik",,,,,,,89',"Adventure, Comedy, Family",,,"https:,,www.imdb.com,title,tt0113538,?ref_=fn_al_tt_1",,,,,
1996,movie ,,,LOCH NESS,John Henderson,1996,"UK, USA",European,,"Ted Danson, Joely Richardson, Ian Holm",,,,,,,101',"Adventure, Drama, Fantasy ",,,"https:,,www.imdb.com,title,tt0113682,?ref_=fn_al_tt_2",,,,,
1996,movie ,,,LORD OF ILLUSIONS: DIRECTOR'S CUT,Clive Barker,1995,USA,,,"Scott Bakula, Kevin J. O'Connor, J. Trevor Edmond",,,,,,,109',"Horror, Mystery, Thriller ",,,"https:,,www.imdb.com,title,tt0113690,?ref_=nv_sr_srsg_0",,,,,
1996,movie ,,,MEMORIES,"Kôji Morimoto, Tensai Okamura, Katsuhiro Ôtomo",1995,Japan,World,,"Marc Swint, Robbie Daymond, Frank Todaro",,,,,,,113',"Animation, Comedy, Fantasy ",,,"https:,,www.imdb.com,title,tt0113799,?ref_=fn_al_tt_2",MEMORÎZU,,,,
1996,movie ,,,NADJA,Michael Almereyda,1994,USA,,,"Elina Löwensohn, Peter Fonda, Nic Ratner",,,,,,,93',"Drama, Horror",,,"https:,,www.imdb.com,title,tt0110620,?ref_=fn_al_tt_1",,,,,
1996,movie ,,,NEW DRAGON GATE INN,"Raymond Lee, Siu-Tung Ching, Tsui Hark",1992,"Hong Kong, Taiwan",,,"Tony Ka Fai Leung, Brigitte Lin, Maggie Cheung",,,,,,,88',"Action, Thriller ",,,"https:,,www.imdb.com,title,tt0105859,",SAN LUNG MOON HAK CHAN,,,,
1996,movie ,,,PIRANHA,Scott Levy,1995,USA,European,,"William Katt, Alexandra Paul, Monte Markham",,,,,,,89',"Horror, Science-Fiction",,,"https:,,www.imdb.com,title,tt0114137,",,,,,
1996,movie ,,,POWDER,Victor Salva,1995,USA,,,"Mary Steenburgen, Sean Patrick Flanery, Lance Henriksen",,,,,,,111',"Drama, Fantasy, Mystery ",,,"https:,,www.imdb.com,title,tt0114168,?ref_=fn_al_tt_1",,,,,
1996,movie ,,,RAINBOW,Bob Hoskins,1995,"UK, Canada",,,"Willy Lavendel, Bob Hoskins, Jack Fisher",,,,,,,98',"Comedy, Family, Fantasy ",,,"https:,,www.imdb.com,title,tt0114228,?ref_=nm_flmg_act_58",,,,,
1996,movie ,,,SCREAMERS,Christian Duguay,1995,Canada,,,"Peter Weller, Roy Dupuis, Jennifer Rubin",,,,,,,108',"Horror, Science-Fiction, Thriller ",,,"https:,,www.imdb.com,title,tt0114367,?ref_=fn_al_tt_1",,,,,
1996,movie ,,,THE SILENT SERVICE,Ryosuke Takahashi,1995,Japan,World,,"Akio Ôtsuka, Masane Tsukayama, Kan Tokumaru",,,,,,,,"Animation, War",,,https://www.imdb.com/title/tt0243560/?ref_=nm_flmg_dr_13,,,,,
1996,movie ,,,THE STENDHAL SYNDROME,Dario Argento,1996,Italy,World,,"Asia Argento, Thomas Kretschmann, Marco Leonardi",,,,,,,120',"Horror, Mystery, Thriller ",,,"https:,,www.imdb.com,title,tt0117658,?ref_=fn_al_tt_1",LA SINDROME DI STENDHAL,,,,
1996,movie ,,,STRANGE STORIES,Sandro Baldoni,1994,Italy,,,"Flavio Bonacci, Consuelo Strangarone, Ivano Marescotti",,,,,,,82',Drama ,,,"https:,,www.imdb.com,title,tt0111296,?ref_=fn_al_tt_3",STRANE STORIE,,,,
1996,movie ,,,THEODORE REX,Jonathan Betuel,1995,USA,,,"Whoopi Goldberg, Armin Mueller-Stahl, Juliet Landau",,,,,,,92',"Action, Comedy, Family",,,"https:,,www.imdb.com,title,tt0114658,?ref_=fn_al_tt_1",,,,,
1996,movie ,,,VILLAGE OF THE DAMNED,John Carpenter,1995,USA,,,"Christopher Reeve, Kirstie Alley, Linda Kozlowski, Mark Hamill",,,,,,,98',"Horror, Science-Fiction, Thriller ",,,"https:,,www.imdb.com,title,tt0114852,?ref_=fn_al_tt_1",,,,,
1996,movie ,,,WARRIOR LANLING,Sherwood Hu,1995,China,,,"Lorenzo Callender, Jing Ning, Xueqi Wang",,,,,,,95',,,,"https:,,www.imdb.com,title,tt0118120,?ref_=fn_al_tt_1",LAN LING WANG,,,,
1996,movie ,,,WIZARD OF DARKNESS,Shimako Sato,1995,Japan,,,"Kimika Yoshino, Miho Kanno, Shu-Ma",,,,,,,80',Horror ,,,"https:,,www.imdb.com,title,tt0112939,?ref_=fn_al_tt_1",EKO EKO AZARAKU,,,,
1996,movie ,"Kultuurkaffee VUB, ULB",,DARK FUTURE,Greydon Clark,1994,USA,,,"Darby Hinton, Leonard Donato, Andria Mann",,,,,,,88',"Action, Science-Fiction",,,"https:,,www.imdb.com,title,tt0109545,?ref_=fn_al_tt_1",,,,,
1996,movie ,"Kultuurkaffee VUB, ULB",,MR. ICE CREAM MAN,Mack Hail,1996,USA,,,"Henry Weckesser, Jim Mills, Cindy Reed",,,,,,,85',Horror,,,"https:,,www.imdb.com,title,tt0323307,?ref_=fn_al_tt_1",,,,,
1996,movie ,"Kultuurkaffee VUB, ULB",,MS. 45 ,Abel Ferrara,1981,USA,,,"Zoë Lund, Bogey, Albert Sinkys",,,,,,,80',"Crime, Drama, Thriller ",,,"https:,,www.imdb.com,title,tt0082776,?ref_=fn_al_tt_1",,,,,
