edition,type,subtype,winner,title,director,year,country,premiere,competition,casting,distributor,producer,screenplay,soundtrack,subtitles,audio,length,genre,Fonction Guest,IMDB,Lien IMDB,original_title,URL Poster,text_fr,text_nl,text_en
2016,short,"Belgian Short Film Competition, 12th Belgian Fantastic Film Day",,CHAOS,Sébastien Petit,2015,Belgium,,Belgian Short Film Competition,Steve Driesen,,,,,,,18',Dystopia,,,https://www.imdb.com/title/tt6236966/?ref_=nm_flmg_dr_1,,,,,"A man is driving on the highway in the middle of the night. The driver
listens to the radio to stay awake. Then suddenly the radio stops, his
engine stops, his watch stops, the street lights go out..."
2016,short,"Belgian Short Film Competition, 12th Belgian Fantastic Film Day",,ICE SCREAM,Vincent Smitz,2016,Belgium,,Belgian Short Film Competition,"Stéphanie
Crayencour, Thomas
Coumans",,,,,,,22',Thriller,,,https://www.imdb.com/title/tt6601388/?ref_=nm_knf_t2,,,,,"A young man meets a young woman, he wants to become a director,
she wants to be an actress. As they start rehearsing, the director wants
to push his actress to the point of no return, where reality is close to
fiction… World premiere!"
2016,short,"Belgian Short Film Competition, 12th Belgian Fantastic Film Day",,LIFE IS STRANGE,Alexandre Papeians,2015,Belgium,,Belgian Short Film Competition,Kevin Dudjasienski,,,,,,,18',Drama,,,https://www.imdb.com/title/tt4913390/?ref_=nm_knf_t1,,,,,"Olaf, a young artist turned homeless decides to take the fight to his
demons and return to the family castle…"
2016,short,"Belgian Short Film Competition, 12th Belgian Fantastic Film Day",,L'OEIL SILENCIEUX,Karim Ouelhaj,2016,Belgium,,Belgian Short Film Competition,"Wim Willaert, Judith Williquet",,,,,,,27',Horror,,,https://www.imdb.com/title/tt5623208/?ref_=fn_al_tt_1,,,,,"Bernard is an average man who is moving in his new apartment. While
settling in, he suddenly discovers there’s a hole in his floor. He very
quickly realizes he can spy on his neighbor and all her privacy… World
premiere !"
2016,short,"Belgian Short Film Competition, 12th Belgian Fantastic Film Day",,TRANCHE DE CAMPAGNE,Hannah Letaif ,2015,"Belgium, France",,Belgian Short Film Competition,"Bénédicte
Chabot, Thierry de
Coster, Serge Larivière,
Igor van Dessel",,,,,,,7',Animation,,,https://www.imdb.com/title/tt5860828/?ref_=fn_al_tt_1,,,,,"A family of animals has decided to find the perfect place for a picnic. But
next to them stands a beast peacefully eating… Sitting in the middle of
one’s dinner is quickly going to turn out to be a bad idea…"
2016,short,"Belgian Short Film Competition, 12th Belgian Fantastic Film Day",,VOLTAIRE,Jan Snoekx,2015," Belgium , Netherlands",,Belgian Short Film Competition,,,,,,,,11',"Animation, Action",,,https://www.imdb.com/title/tt5143444/?ref_=nm_knf_t1,,,,,"Voltaire is an insignificant rooster trying at all cost to reach the
cathedral’s throne, out there beyond the horizon…"
2016,short,"Belgian Short Film Competition, 12th Belgian Fantastic Film Day",,"XYZ, THE CITY HUNTER",M. Tikal ,2015,Belgium,,Belgian Short Film Competition,"Xavier Hosten,
Eve Hea, Kengo Saito, Egon Di Mateo",,,,,,,23',"Action, Comedy",,,https://www.imdb.com/title/tt5150932/?ref_=fn_al_tt_1,,,,,"Usagi Tanase wants to take revenge on the man who murdered her
fiancé; to that end, she gets in touch with Ryo Saeba, aka City Hunter,
feared and respected by his pears… but also a relentless Don Juan!"
2016,short,"Belgian Short Film Out of Competition, 12th Belgian Fantastic Film Day",,SZVO,Ken Eeraerts,2015,Belgium,,,"Jan
Decleir, Darya Gantura, Tristan
Versteven",,,,,,,27',Romance,,,https://www.imdb.com/title/tt4665992/?ref_=fn_al_tt_1,,,,,"Dr Szvo gives his patients new eyes and can read through the old ones
thanks to a machine he designed !"
2016,short,"Belgian Short Film Out of Competition, 12th Belgian Fantastic Film Day",,ELLE,Vincent Toujas,2015,"Belgium ,France",,,"Théo
Frilet, Annabelle Hettmann",,,,,,,20',"Fantasy, Mystery",,,https://www.imdb.com/title/tt4726270/?ref_=nm_knf_i2,,,,,"After both witnessing the same car crash, they fall in love with each
other! But Jonathan is going to have to face the fact that She, for a long
time now, “possesses” Maria…"
2016,short,"Belgian Short Film Out of Competition, 12th Belgian Fantastic Film Day",,"MOTEL, MOTEL ",Ellen J. Babeliowsky,2015,Belgium,,,"Dieter Troubleyn, Raouf Hadj
Mohamed, Jacques Verbist, Eduardo
Aladro, Ine Holsteens, Evelien Van
Steenbergen",,,,,,,20',Thriller,,,https://www.imdb.com/title/tt5344984/?ref_=nm_knf_t1,,,,,"Hjalmar, a mysophobic salesman, discovers a cut off ear in his motel
room."
