edition,type,subtype,winner,title,director,year,country,premiere,competition,casting,distributor,producer,screenplay,soundtrack,subtitles,audio,length,genre,Fonction Guest,IMDB,Lien IMDB,original_title,URL Poster,text_fr,text_nl,text_en
2020,short,"Belgian Short Film Competition, 16th Belgian Fantastic Film Day",,Blackface,Quentin Moll-Van Roye,2019,Belgium,BIFFF,Belgian Short Film Competition,Jérôme Gunt,,,,,,,7,Fantasy,,OK,"https:,,www.imdb.com,title,tt10783516,?ref_=fn_tt_tt_5",,,,,"A drinking party. A tenacious makeup. A scouring sponge. When violence and fear take over reason, it leaves marks."
2020,short,"Belgian Short Film Competition, 16th Belgian Fantastic Film Day",,CDD: Corpus Crisis,M. Tikal,2020,Belgium,World,Belgian Short Film Competition,"Jérôme Villain, M. Tikal, Eric Godon, Xavier Hosten, Stanislao Mannu , Frédéric Diefenthal",,,,,,,24,"Comedy, Crime, Film Noir",,OK,"https:,,www.imdb.com,title,tt10916624,?ref_=fn_al_tt_1",,,,,"Two young students are desparate to work. To do so, they are hired by a local kingpin as ""cleaners"", but nothing is going to go down as expected !"
2020,short,"Belgian Short Film Competition, 16th Belgian Fantastic Film Day",,Detours,Christopher Yates,2019,Belgium,BIFFF,Belgian Short Film Competition,"Yannick Renier , Daphné Wellens",,,,,,,18,"Action, Thriller",,OK,"https:,,www.imdb.com,title,tt8951930,?ref_=fn_al_tt_1",,,,,Be careful. Baby on board.
2020,short,"Belgian Short Film Competition, 16th Belgian Fantastic Film Day",,Exite!,Luca Zuberbühler,2019,"Belgium , Switzerland",Belgian,Belgian Short Film Competition,"Aurélien Lallouet , Aurélien Caeyman",,,,,,,10,Fantasy,,OK,"https:,,www.imdb.com,title,tt11440374,?ref_=fn_al_tt_1",,,,,"An old theatre is about to be demolished. A construction worker enters the crumbling building for a final check. In his search, he finds himself in the face of the theatre's core."
2020,short,"Belgian Short Film Competition, 16th Belgian Fantastic Film Day",,Forest,Steffen Geypens,2019,Belgium,BIFFF,Belgian Short Film Competition,"Mona  Lahousse , Brecht Dael",,,,,,,9,"Drama, Fantasy",,OK,"https:,,www.imdb.com,title,tt9817954,?ref_=fn_al_tt_1",,,,,A forest. Two teenagers. Heavy breathing.
2020,short,"Belgian Short Film Competition, 16th Belgian Fantastic Film Day",,Julia by Vincent Smitz,Vincent Smitz,2019,Belgium,Belgian,Belgian Short Film Competition,"Caroline Lambert , Chloé Petit",,,,,,,15,Horror,,",",,,,,,"Julie, a pretty young woman, receives an antique mirror for her birthday. She realizes that something living inside the mirror is trying to take hold of its beautiful reflection..."
2020,short,"Belgian Short Film Competition, 16th Belgian Fantastic Film Day",,The Little Demon,Carol Van Hemelrijck,2019,"UK , Belgium",European,Belgian Short Film Competition,"Kaedi  Atkins, Giles Cooper , Sean Van Lee",,,,,,,13,"Fantasy, Horror",,",",,,,,,Two fathers struggle to find a way to cohabit with their possessed daughter.
2020,short,"Belgian Short Film Competition, 16th Belgian Fantastic Film Day",,The Memory Shop,Christiaan Neu,2019,Belgium,BIFFF,Belgian Short Film Competition,"Katelijne Damen, Lucas Van Den Eynde , Herman Gilis",,,,,,,17,"Drama, Romance, Science-Fiction",,OK,"https:,,www.imdb.com,title,tt11112806,?ref_=fn_al_tt_1",,,,,An elderly lady enters The Memory Shop in 2036 to relive a memory of her now demented husband through advanced technology.
2020,short,"Belgian Short Film Competition, 16th Belgian Fantastic Film Day",,Mutti,Xavier Baeyens,2019,"Germany , Belgium",Belgian,Belgian Short Film Competition,"Nicolo Pasetti, Stefanie Wermeling , Raquel Villar",,,,,,,8,"Horror, Science-Fiction",,OK,"https:,,www.imdb.com,title,tt8836624,?ref_=fn_tt_tt_1",,,,,"A groom, seduced by a young woman to return to her apartment, gets more than he bargained for when he meets Mutti, her housemate."
2020,short,"Belgian Short Film Competition, 16th Belgian Fantastic Film Day",,Ouroboros,"Sassoun Demirc, Illiass Dennoune",2019,Belgium,BIFFF,Belgian Short Film Competition,Illiass Dennoune,,,,,,,11,"Drama, Psychological, Thriller",,OK,"https:,,www.imdb.com,title,tt12066880,?ref_=fn_tt_tt_18",,,,,You won't get out of this
2020,short,"Belgian Short Film Out of Competition, 16th Belgian Fantastic Film Day",,#youtoo,"Bjorn Pinxten, Jenne Decleir",2019,Belgium,BIFFF,,"Jenne Decleir, Kevin Bellemans , Manon Verbeeck",,,,,,,16,"Comedy, Action, Fantasy",,OK,"https:,,www.imdb.com,title,tt10172338,?ref_=fn_al_tt_2",,,,,The Odyssey of ‘Man'
2020,short,"Belgian Short Film Out of Competition, 16th Belgian Fantastic Film Day",,The Disturbers,Michael Vermaercke,2019,Belgium,BIFFF,,"Charles De Meester, Charlotte Goyvaerts , Naomi Lambrecht",,,,,,,2,"Comedy, Horror",,OK,"https:,,www.imdb.com,title,tt10419244,?ref_=fn_al_tt_1",,,,,Two people on a date are being disturbed by an unusual enemy.
2020,short,"Belgian Short Film Out of Competition, 16th Belgian Fantastic Film Day",,Hecatomb,Daniel Stevenet,2019,Belgium,BIFFF,,"Anton Csaszar, Lucile Vignolles, Baptiste Leclere , Théophile Mou",,,,,,,16,Film Noir,,OK,"https:,,www.imdb.com,title,tt11162482,",,,,,A bankrupt funeral director is ready to do anything to overcome the financial crisis of which she is a victim. A non-pornographic neo-pre-avant-garde film.
